id,category,priority,tone,state,domain,format,text,filename,file,tags
audio-sp-solid-071,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the treasure path, which solid has this attribute: 1 flat circle and 1 curved side?",audio-sp-solid-071.mp3,future/question/spatial/audio-sp-solid-071.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-072,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the reef picture, find the solid described by this clue: triangular faces and 1 square base.",audio-sp-solid-072.mp3,future/question/spatial/audio-sp-solid-072.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-073,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the candy trail, which solid matches this clue: 6 equal square faces?",audio-sp-solid-073.mp3,future/question/spatial/audio-sp-solid-073.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-074,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the rocket panel, pick the 3D shape with this clue: rectangle faces like a cereal box.",audio-sp-solid-074.mp3,future/question/spatial/audio-sp-solid-074.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-075,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the rainbow mat, which solid has this attribute: round all over?",audio-sp-solid-075.mp3,future/question/spatial/audio-sp-solid-075.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-076,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the puzzle shelf, find the solid described by this clue: 2 circle faces.",audio-sp-solid-076.mp3,future/question/spatial/audio-sp-solid-076.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-077,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the number meadow, which solid matches this clue: 1 point and 1 circle face?",audio-sp-solid-077.mp3,future/question/spatial/audio-sp-solid-077.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-078,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the shape station, pick the 3D shape with this clue: 1 top point above a square base.",audio-sp-solid-078.mp3,future/question/spatial/audio-sp-solid-078.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-079,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the sticker scene, which solid has this attribute: only square faces?",audio-sp-solid-079.mp3,future/question/spatial/audio-sp-solid-079.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-solid-080,question.spatial,strong_pack,playful,question,geometry,solidAttributes,"On the playroom grid, find the solid described by this clue: 6 flat faces that are not all squares.",audio-sp-solid-080.mp3,future/question/spatial/audio-sp-solid-080.mp3,question|spatial|g2SpatialSolidAttributes|solidAttributes
audio-sp-net-001,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the star map, which net can fold into a cube?",audio-sp-net-001.mp3,future/question/spatial/audio-sp-net-001.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-002,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the garden board, pick the flat pattern that makes a cube.",audio-sp-net-002.mp3,future/question/spatial/audio-sp-net-002.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-003,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the treasure path, which set of squares folds into a cube?",audio-sp-net-003.mp3,future/question/spatial/audio-sp-net-003.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-004,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the reef picture, find the cube net.",audio-sp-net-004.mp3,future/question/spatial/audio-sp-net-004.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-005,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the candy trail, which net can fold into a cube?",audio-sp-net-005.mp3,future/question/spatial/audio-sp-net-005.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-006,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the rocket panel, pick the flat pattern that makes a cube.",audio-sp-net-006.mp3,future/question/spatial/audio-sp-net-006.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-007,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the rainbow mat, which set of squares folds into a cube?",audio-sp-net-007.mp3,future/question/spatial/audio-sp-net-007.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-008,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the puzzle shelf, find the cube net.",audio-sp-net-008.mp3,future/question/spatial/audio-sp-net-008.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-009,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the number meadow, which net can fold into a cube?",audio-sp-net-009.mp3,future/question/spatial/audio-sp-net-009.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-010,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the shape station, pick the flat pattern that makes a cube.",audio-sp-net-010.mp3,future/question/spatial/audio-sp-net-010.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-011,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the sticker scene, which set of squares folds into a cube?",audio-sp-net-011.mp3,future/question/spatial/audio-sp-net-011.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-012,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the playroom grid, find the cube net.",audio-sp-net-012.mp3,future/question/spatial/audio-sp-net-012.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-013,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the mountain path, which net can fold into a cube?",audio-sp-net-013.mp3,future/question/spatial/audio-sp-net-013.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-014,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the beach board, pick the flat pattern that makes a cube.",audio-sp-net-014.mp3,future/question/spatial/audio-sp-net-014.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-015,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the forest map, which set of squares folds into a cube?",audio-sp-net-015.mp3,future/question/spatial/audio-sp-net-015.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-016,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the classroom chart, find the cube net.",audio-sp-net-016.mp3,future/question/spatial/audio-sp-net-016.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-017,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the festival board, which net can fold into a cube?",audio-sp-net-017.mp3,future/question/spatial/audio-sp-net-017.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-018,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the star map, pick the flat pattern that makes a cube.",audio-sp-net-018.mp3,future/question/spatial/audio-sp-net-018.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-019,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the garden board, which set of squares folds into a cube?",audio-sp-net-019.mp3,future/question/spatial/audio-sp-net-019.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-020,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the treasure path, find the cube net.",audio-sp-net-020.mp3,future/question/spatial/audio-sp-net-020.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-021,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the reef picture, which net can fold into a cube?",audio-sp-net-021.mp3,future/question/spatial/audio-sp-net-021.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-022,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the candy trail, pick the flat pattern that makes a cube.",audio-sp-net-022.mp3,future/question/spatial/audio-sp-net-022.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-023,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the rocket panel, which set of squares folds into a cube?",audio-sp-net-023.mp3,future/question/spatial/audio-sp-net-023.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-024,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the rainbow mat, find the cube net.",audio-sp-net-024.mp3,future/question/spatial/audio-sp-net-024.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-025,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the puzzle shelf, which net can fold into a cube?",audio-sp-net-025.mp3,future/question/spatial/audio-sp-net-025.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-026,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the number meadow, pick the flat pattern that makes a cube.",audio-sp-net-026.mp3,future/question/spatial/audio-sp-net-026.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-027,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the shape station, which set of squares folds into a cube?",audio-sp-net-027.mp3,future/question/spatial/audio-sp-net-027.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-028,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the sticker scene, find the cube net.",audio-sp-net-028.mp3,future/question/spatial/audio-sp-net-028.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-029,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the playroom grid, which net can fold into a cube?",audio-sp-net-029.mp3,future/question/spatial/audio-sp-net-029.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-030,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the mountain path, pick the flat pattern that makes a cube.",audio-sp-net-030.mp3,future/question/spatial/audio-sp-net-030.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-031,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the beach board, which set of squares folds into a cube?",audio-sp-net-031.mp3,future/question/spatial/audio-sp-net-031.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-032,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the forest map, find the cube net.",audio-sp-net-032.mp3,future/question/spatial/audio-sp-net-032.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-033,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the classroom chart, which net can fold into a cube?",audio-sp-net-033.mp3,future/question/spatial/audio-sp-net-033.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-034,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the festival board, pick the flat pattern that makes a cube.",audio-sp-net-034.mp3,future/question/spatial/audio-sp-net-034.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-035,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the star map, which set of squares folds into a cube?",audio-sp-net-035.mp3,future/question/spatial/audio-sp-net-035.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-036,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the garden board, find the cube net.",audio-sp-net-036.mp3,future/question/spatial/audio-sp-net-036.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-037,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the treasure path, which net can fold into a cube?",audio-sp-net-037.mp3,future/question/spatial/audio-sp-net-037.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-038,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the reef picture, pick the flat pattern that makes a cube.",audio-sp-net-038.mp3,future/question/spatial/audio-sp-net-038.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-039,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the candy trail, which set of squares folds into a cube?",audio-sp-net-039.mp3,future/question/spatial/audio-sp-net-039.mp3,question|spatial|g4SpatialNetsPreview|netPreview
audio-sp-net-040,question.spatial,strong_pack,playful,question,geometry,netPreview,"On the rocket panel, find the cube net.",audio-sp-net-040.mp3,future/question/spatial/audio-sp-net-040.mp3,question|spatial|g4SpatialNetsPreview|netPreview
system-audio-001,system,must_have,clear,system,any,,Audio is ready.,system-audio-001.mp3,future/system/system-audio-001.mp3,system
system-audio-002,system,must_have,clear,system,any,,Voice is muted.,system-audio-002.mp3,future/system/system-audio-002.mp3,system
system-audio-003,system,must_have,clear,system,any,,Voice is back on.,system-audio-003.mp3,future/system/system-audio-003.mp3,system
system-audio-004,system,must_have,clear,system,any,,I can read the next question.,system-audio-004.mp3,future/system/system-audio-004.mp3,system
system-audio-005,system,must_have,clear,system,any,,Tap the speaker to hear it again.,system-audio-005.mp3,future/system/system-audio-005.mp3,system
